blue_gold,red_gold,blue_cs,red_cs,blue_kills,red_kills,blue_deaths,red_deaths,blue_assists,red_assists,blue_dragons,red_dragons,blue_wards_placed,red_wards_placed,blue_wards_killed,red_wards_killed,blue_towerplates,red_towerplates,first_blood_blue,first_blood_red,first_dragon_blue,first_dragon_red,first_tower_blue,first_tower_red,gold_diff,cs_diff,kill_diff,death_diff,assist_diff,herald_diff,wards_placed_diff,wards_killed_diff,towerplates_diff,blue_mean_level,red_mean_level,diff_mean_level,blue_level7_count,red_level7_count,diff_level7_count,target
16482,14434,239,242,10,5,5,10,11,4,0,0,18,16,3,1,0,0,0,1,0,0,0,0,2048,-3,5,-5,7,0,2,2,0,37.2,66.4,-29.2,2,4,-2,1
16868,15554,276,260,9,6,6,9,4,6,0,0,14,18,3,1,2,0,1,0,0,0,0,0,1314,16,3,-3,-2,0,-4,2,2,116.6,8,108.6,3,1,2,0
14035,20639,197,265,4,17,17,4,5,20,0,1,17,107,1,2,0,5,0,1,0,1,0,0,-6604,-68,-13,13,-15,0,-90,-1,-5,30.4,44.4,-14,3,4,-1,0
15089,14768,278,292,5,4,4,5,6,4,0,1,111,20,2,3,0,0,1,0,0,1,0,0,321,-14,1,-1,2,0,91,-1,0,18.2,20.8,-2.6,4,5,-1,1
14174,19400,242,273,4,15,15,4,4,18,0,0,12,14,0,2,0,2,0,1,0,0,0,0,-5226,-31,-11,11,-14,0,-2,-2,-2,19.6,17.2,2.4,4,4,0,0
13829,13645,269,238,2,3,3,2,1,2,0,0,22,43,1,5,0,0,1,0,0,0,0,0,184,31,-1,1,-1,0,-21,-4,0,56.8,99.4,-42.6,4,5,-1,1
16183,15473,262,269,7,5,5,7,8,3,1,0,48,14,5,6,0,1,1,0,1,0,0,0,710,-7,2,-2,5,0,34,-1,-1,6.8,33.2,-26.4,2,2,0,0
17663,14635,276,245,9,4,4,9,13,7,0,0,13,15,4,0,0,0,0,1,0,0,0,0,3028,31,5,-5,6,0,-2,4,0,70.6,55.4,15.2,4,4,0,1
13846,15545,247,249,4,8,8,4,2,10,0,0,14,112,6,1,0,0,1,0,0,0,0,0,-1699,-2,-4,4,-8,0,-98,5,0,38.2,168.2,-130,4,4,0,1
15758,15011,240,261,8,5,5,8,11,6,0,0,228,13,2,5,0,0,1,0,0,0,0,0,747,-21,3,-3,5,0,215,-3,0,32.4,34.2,-1.8,5,3,2,0
14894,17641,238,272,5,11,11,5,3,7,0,1,16,17,3,2,1,2,0,1,0,1,0,0,-2747,-34,-6,6,-4,0,-1,1,-1,9.2,41.2,-32,2,4,-2,0
15263,13740,255,277,5,2,2,5,7,3,0,0,17,102,4,5,0,0,0,1,0,0,0,0,1523,-22,3,-3,4,0,-85,-1,0,35.2,31.8,3.4,3,3,0,1
16875,16623,246,241,9,10,10,9,7,11,0,1,15,16,0,1,1,1,1,0,0,1,0,0,252,5,-1,1,-4,0,-1,-1,0,57,132.2,-75.2,3,5,-2,1
14370,17188,256,237,3,11,11,3,4,18,0,1,11,16,3,0,0,3,0,1,0,1,0,0,-2818,19,-8,8,-14,0,-5,3,-3,34.6,126.2,-91.6,2,3,-1,0
15420,14654,257,271,7,3,3,7,9,5,0,0,35,39,4,4,0,0,1,0,0,0,0,0,766,-14,4,-4,4,0,-4,0,0,47,48.2,-1.2,4,3,1,0
14314,14559,250,279,3,3,3,3,4,6,0,0,23,17,5,6,0,0,1,0,0,0,0,0,-245,-29,0,0,-2,0,6,-1,0,149.8,19.8,130,5,4,1,1
14696,15243,271,257,4,5,5,4,3,7,0,1,12,63,2,2,1,0,0,1,0,1,0,0,-547,14,-1,1,-4,0,-51,0,1,119.6,4,115.6,4,1,3,1
16161,17306,189,239,11,12,12,12,10,13,0,0,34,12,1,3,0,1,0,1,0,0,0,0,-1145,-50,-1,0,-3,0,22,-2,-1,21.6,23,-1.4,2,2,0,0
16538,14636,255,254,10,4,4,10,15,9,1,0,15,39,3,2,2,0,0,1,1,0,0,0,1902,1,6,-6,6,0,-24,1,2,6.4,72,-65.6,2,4,-2,1
15966,15965,254,242,8,8,8,8,4,8,0,0,13,10,0,1,0,1,0,1,0,0,0,0,1,12,0,0,-4,0,3,-1,-1,4.8,10.8,-6,1,3,-2,1
16616,14271,267,241,10,3,3,10,9,2,1,0,13,12,1,0,1,1,1,0,1,0,0,0,2345,26,7,-7,7,0,1,1,0,122.4,38.4,84,3,4,-1,1
14709,15409,265,275,3,5,5,3,3,5,1,0,18,50,2,3,0,0,0,1,1,0,0,0,-700,-10,-2,2,-2,0,-32,-1,0,14.2,46.2,-32,4,4,0,0
19046,14756,283,247,14,5,5,14,12,3,1,0,11,13,5,4,2,0,1,0,1,0,0,0,4290,36,9,-9,9,0,-2,1,2,48.4,17.4,31,4,3,1,1
13455,16532,236,272,3,9,9,3,1,8,0,0,11,14,1,2,1,2,0,1,0,0,0,0,-3077,-36,-6,6,-7,0,-3,-1,-1,5.6,7.2,-1.6,1,2,-1,0
15713,14225,247,252,7,3,3,7,10,2,1,0,40,13,2,3,1,2,1,0,1,0,0,0,1488,-5,4,-4,8,0,27,-1,-1,54.2,43.6,10.6,4,3,1,1
15798,15959,267,294,6,5,5,6,7,3,0,1,34,14,1,1,1,3,1,0,0,1,0,0,-161,-27,1,-1,4,0,20,0,-2,21.2,66.8,-45.6,3,5,-2,0
16145,14187,283,238,6,4,4,6,3,5,0,0,15,16,2,5,0,0,0,1,0,0,0,0,1958,45,2,-2,-2,0,-1,-3,0,10,29.4,-19.4,3,3,0,1
13427,16484,243,267,2,8,8,2,2,12,1,0,11,15,4,4,0,1,1,0,1,0,0,0,-3057,-24,-6,6,-10,0,-4,0,-1,81,45.6,35.4,5,3,2,0
13782,18192,196,271,5,12,12,5,3,10,0,0,16,27,3,1,0,2,1,0,0,0,0,0,-4410,-75,-7,7,-7,0,-11,2,-2,13.2,5,8.2,4,2,2,0
16869,16157,247,262,9,7,7,9,8,12,0,1,19,18,4,4,1,1,1,0,0,1,0,0,712,-15,2,-2,-4,0,1,0,0,15.8,68,-52.2,3,4,-1,0
16233,15529,288,244,7,6,6,7,5,7,0,0,19,16,3,5,0,0,1,0,0,0,0,0,704,44,1,-1,-2,0,3,-2,0,7,85.6,-78.6,2,3,-1,0
14302,15382,268,257,3,5,5,3,2,10,1,0,29,19,6,2,0,1,0,1,1,0,0,0,-1080,11,-2,2,-8,0,10,4,-1,30.6,132.2,-101.6,4,5,-1,1
16974,18122,210,220,10,11,11,10,15,18,0,0,16,20,4,3,1,0,0,1,0,0,0,0,-1148,-10,-1,1,-3,0,-4,1,1,35.6,25.4,10.2,4,3,1,1
14259,14062,197,231,8,4,4,8,11,4,0,0,15,18,2,4,0,1,1,0,0,0,0,0,197,-34,4,-4,7,0,-3,-2,-1,13.6,2.8,10.8,3,0,3,0
12921,17078,251,280,1,7,7,1,0,7,0,0,15,60,2,5,0,2,0,1,0,0,0,0,-4157,-29,-6,6,-7,0,-45,-3,-2,27.6,33.2,-5.6,5,4,1,0
14158,14009,260,293,3,1,1,3,4,2,0,0,19,12,1,5,0,0,1,0,0,0,0,0,149,-33,2,-2,2,0,7,-4,0,18.6,37.6,-19,3,5,-2,0
13482,14549,232,250,3,5,6,4,2,2,1,0,48,17,4,3,0,0,1,0,1,0,0,0,-1067,-18,-2,2,0,0,31,1,0,80,19.8,60.2,5,4,1,1
14541,15645,254,282,4,5,5,4,3,5,0,0,24,85,3,2,0,0,1,0,0,0,0,0,-1104,-28,-1,1,-2,0,-61,1,0,10.2,6.2,4,4,2,2,1
15334,15621,231,262,7,4,4,7,5,6,0,0,31,105,2,5,0,2,0,1,0,0,0,0,-287,-31,3,-3,-1,0,-74,-3,-2,8.2,39.4,-31.2,3,3,0,0
14100,13807,304,296,1,1,1,1,2,0,0,1,11,13,2,6,0,0,0,1,0,1,0,0,293,8,0,0,2,0,-2,-4,0,45.2,15.4,29.8,5,4,1,0
17859,13852,237,217,11,5,5,11,13,4,0,0,14,12,0,1,2,1,0,1,0,0,0,0,4007,20,6,-6,9,0,2,-1,1,4.4,4,0.4,2,1,1,1
14342,13964,245,229,4,4,4,4,7,5,0,0,145,14,2,2,0,0,1,0,0,0,0,0,378,16,0,0,2,0,131,0,0,10.2,13.8,-3.6,1,1,0,0
16156,15332,237,254,8,5,5,8,11,4,1,0,19,15,4,1,2,1,1,0,1,0,0,0,824,-17,3,-3,7,0,4,3,1,42.6,30.6,12,5,4,1,1
16281,13563,277,236,7,3,3,7,12,3,0,0,16,14,4,3,1,0,0,1,0,0,0,0,2718,41,4,-4,9,0,2,1,1,114.2,44.4,69.8,5,5,0,1
15924,16056,273,250,5,8,8,5,8,16,0,0,89,36,5,1,1,0,1,0,0,0,0,0,-132,23,-3,3,-8,0,53,4,1,5.6,15.4,-9.8,2,4,-2,0
15138,15103,250,261,6,5,5,6,4,6,0,1,19,13,0,5,0,2,0,1,0,1,0,0,35,-11,1,-1,-2,0,6,-5,-2,40.4,48.8,-8.4,3,4,-1,1
14746,14147,241,237,6,3,3,6,1,4,0,0,12,13,0,1,0,1,0,1,0,0,0,0,599,4,3,-3,-3,0,-1,-1,-1,4.8,3,1.8,1,0,1,1
14037,14430,264,289,2,2,2,2,2,2,0,0,11,27,0,2,1,0,0,1,0,0,0,0,-393,-25,0,0,0,0,-16,-2,1,40.8,8,32.8,4,2,2,1
15743,13960,286,252,6,3,3,6,2,4,0,0,39,26,1,5,0,0,1,0,0,0,0,0,1783,34,3,-3,-2,0,13,-4,0,12.2,66,-53.8,4,4,0,1
15611,14304,279,263,6,3,3,6,8,3,0,0,35,17,3,1,0,2,0,1,0,0,0,0,1307,16,3,-3,5,0,18,2,-2,95,26.8,68.2,4,5,-1,1
18000,14858,282,248,11,4,4,11,13,6,0,0,17,126,4,3,0,0,1,0,0,0,0,0,3142,34,7,-7,7,0,-109,1,0,18.8,16.6,2.2,2,3,-1,1
15548,14685,283,273,5,4,4,5,5,4,0,1,113,41,4,2,0,0,0,1,0,1,0,0,863,10,1,-1,1,0,72,2,0,28.6,8.6,20,4,4,0,0
14634,13863,288,251,5,3,3,5,3,3,0,1,33,14,4,3,0,0,1,0,0,1,0,0,771,37,2,-2,0,0,19,1,0,5.6,40.8,-35.2,1,5,-4,0
16350,16392,231,227,10,11,11,10,8,13,0,0,16,22,0,2,3,1,0,1,0,0,0,0,-42,4,-1,1,-5,0,-6,-2,2,10,20.2,-10.2,4,3,1,1
14870,15880,241,253,5,8,8,5,7,5,0,0,34,32,1,2,1,1,0,1,0,0,0,0,-1010,-12,-3,3,2,0,2,-1,0,93.2,70.6,22.6,3,5,-2,0
18564,14239,216,217,19,4,4,19,15,4,0,0,18,13,3,2,1,3,1,0,0,0,0,0,4325,-1,15,-15,11,0,5,1,-2,2,3.6,-1.6,0,0,0,1
16205,15539,280,290,6,4,4,6,8,5,1,0,22,13,1,5,1,0,0,1,1,0,0,0,666,-10,2,-2,3,0,9,-4,1,29.8,7,22.8,5,1,4,1
15568,14363,286,247,5,4,4,5,2,4,0,0,36,13,3,3,1,0,1,0,0,0,0,0,1205,39,1,-1,-2,0,23,0,1,22.4,104,-81.6,4,5,-1,1
15889,14948,265,240,6,6,6,6,9,5,0,0,38,16,1,2,1,0,1,0,0,0,0,0,941,25,0,0,4,0,22,-1,1,19,49.8,-30.8,4,4,0,0
15612,14775,265,282,7,4,4,7,6,2,1,0,173,26,5,1,0,2,1,0,1,0,0,0,837,-17,3,-3,4,0,147,4,-2,38.2,15.2,23,4,3,1,1
15212,15203,304,264,5,5,5,5,2,4,1,0,37,16,3,2,0,0,1,0,1,0,0,0,9,40,0,0,-2,0,21,1,0,83.8,114,-30.2,5,3,2,1
13835,15617,262,264,2,7,7,2,3,9,1,0,16,14,2,4,0,0,0,1,1,0,0,0,-1782,-2,-5,5,-6,0,2,-2,0,17.4,19,-1.6,3,4,-1,0
14841,14037,254,223,5,6,6,5,2,4,0,0,12,14,1,0,1,1,1,0,0,0,0,0,804,31,-1,1,-2,0,-2,1,0,23,11.8,11.2,2,4,-2,1
17658,15998,270,246,10,8,8,10,13,8,0,0,17,16,2,2,0,0,1,0,0,0,0,0,1660,24,2,-2,5,0,1,0,0,16.2,12.2,4,3,4,-1,1
14335,15571,285,294,2,5,5,2,1,6,0,1,17,43,7,2,1,0,0,1,0,1,0,0,-1236,-9,-3,3,-5,0,-26,5,1,28.2,42.2,-14,2,4,-2,0
16791,13094,279,214,9,3,3,9,10,0,0,0,19,34,1,4,1,1,1,0,0,0,0,0,3697,65,6,-6,10,0,-15,-3,0,11.4,123.4,-112,3,4,-1,1
14110,15821,271,256,2,7,7,2,2,8,0,1,12,18,4,2,0,2,1,0,0,1,0,0,-1711,15,-5,5,-6,0,-6,2,-2,10.6,23.8,-13.2,4,2,2,0
16204,14915,263,254,8,5,5,8,11,2,0,0,50,102,5,5,0,0,1,0,0,0,0,0,1289,9,3,-3,9,0,-52,0,0,18,7.8,10.2,4,2,2,1
14672,14788,218,234,7,6,6,8,2,3,0,0,14,15,3,1,0,1,1,0,0,0,0,0,-116,-16,1,-2,-1,0,-1,2,-1,35.8,16.4,19.4,2,2,0,0
14772,16404,287,288,3,7,7,3,3,8,0,1,19,28,3,9,0,0,0,1,0,1,0,0,-1632,-1,-4,4,-5,0,-9,-6,0,15.4,18.6,-3.2,3,5,-2,0
14798,14663,230,251,6,4,4,6,9,4,0,0,33,103,4,1,0,1,1,0,0,0,0,0,135,-21,2,-2,5,0,-70,3,-1,34.4,46.4,-12,4,4,0,1
15937,14496,272,242,7,5,5,7,6,6,0,0,16,12,2,4,0,0,0,1,0,0,0,0,1441,30,2,-2,0,0,4,-2,0,17.6,7,10.6,4,2,2,0
15183,14505,257,273,5,3,3,5,9,5,0,0,17,18,6,1,0,0,1,0,0,0,0,0,678,-16,2,-2,4,0,-1,5,0,129.8,14.6,115.2,3,4,-1,1
15678,15148,252,260,6,5,5,6,6,7,0,1,15,12,3,2,0,0,0,1,0,1,0,0,530,-8,1,-1,-1,0,3,1,0,23,14.2,8.8,5,2,3,0
15927,14717,261,275,6,4,4,6,8,5,0,1,14,10,1,3,0,2,0,1,0,1,0,0,1210,-14,2,-2,3,0,4,-2,-2,14.4,27.4,-13,3,3,0,0
15833,15549,275,261,7,7,7,7,3,4,0,0,14,36,2,6,1,0,1,0,0,0,0,0,284,14,0,0,-1,0,-22,-4,1,19.8,26.2,-6.4,2,4,-2,0
15458,14874,278,256,5,5,6,5,8,4,0,0,17,19,1,3,1,1,0,1,0,0,0,0,584,22,0,1,4,0,-2,-2,0,59.6,8.4,51.2,4,3,1,1
15486,14741,246,235,6,7,7,6,6,3,0,0,15,16,5,2,0,0,0,1,0,0,0,0,745,11,-1,1,3,0,-1,3,0,14.6,62.2,-47.6,4,3,1,1
15654,15480,253,267,6,6,6,6,6,6,0,0,15,12,2,1,0,0,1,0,0,0,0,0,174,-14,0,0,0,0,3,1,0,22.2,10.2,12,3,2,1,1
14720,17222,228,277,4,10,10,4,5,8,0,0,13,20,1,0,2,2,1,0,0,0,0,0,-2502,-49,-6,6,-3,0,-7,1,0,40.2,33,7.2,5,3,2,0
15478,15560,266,254,6,7,7,6,2,6,0,0,14,15,4,2,2,1,0,1,0,0,0,0,-82,12,-1,1,-4,0,-1,2,1,35.2,13.2,22,4,4,0,1
15984,15239,264,259,8,4,4,8,3,3,0,0,24,35,1,1,0,0,1,0,0,0,0,0,745,5,4,-4,0,0,-11,0,0,93.4,33.4,60,3,4,-1,0
15348,15400,270,235,5,7,7,5,7,14,0,0,17,16,6,4,1,0,0,1,0,0,0,0,-52,35,-2,2,-7,0,1,2,1,14.2,17.6,-3.4,2,4,-2,1
17815,13385,239,236,12,2,2,12,14,1,0,1,117,25,3,3,1,1,1,0,0,1,0,0,4430,3,10,-10,13,0,92,0,0,14.4,32.4,-18,3,5,-2,1
17048,16459,259,257,9,9,9,9,9,6,0,0,15,15,1,4,1,0,1,0,0,0,0,0,589,2,0,0,3,0,0,-3,1,5.8,33.4,-27.6,2,3,-1,0
13627,18217,222,279,3,13,13,3,3,13,1,0,31,13,1,4,0,1,1,0,1,0,0,0,-4590,-57,-10,10,-10,0,18,-3,-1,34.2,70.4,-36.2,4,4,0,0
17764,14511,269,252,9,5,5,9,11,4,0,1,17,12,2,5,1,0,1,0,0,1,0,0,3253,17,4,-4,7,0,5,-3,1,12.2,32.6,-20.4,3,3,0,1
15161,13802,269,269,5,1,1,5,6,1,0,1,49,19,3,2,0,0,1,0,0,1,0,0,1359,0,4,-4,5,0,30,1,0,34.8,35.4,-0.6,3,3,0,1
15558,16910,211,244,9,10,10,9,8,9,0,0,17,17,3,6,0,1,1,0,0,0,0,0,-1352,-33,-1,1,-1,0,0,-3,-1,12.8,13.2,-0.4,5,4,1,1
15591,13013,253,245,7,1,1,7,6,1,1,0,17,14,8,5,0,1,1,0,1,0,0,0,2578,8,6,-6,5,0,3,3,-1,26.2,13.4,12.8,4,4,0,1
15754,15253,276,287,6,4,5,6,8,7,0,0,15,15,3,1,2,0,1,0,0,0,0,0,501,-11,2,-1,1,0,0,2,2,38.4,111,-72.6,5,5,0,0
16828,14348,250,218,9,6,6,9,11,5,0,1,15,18,5,2,1,1,1,0,0,1,0,0,2480,32,3,-3,6,0,-3,3,0,18.6,12.4,6.2,2,4,-2,1
15755,15189,243,259,7,5,5,7,10,5,1,0,22,32,3,2,1,1,1,0,1,0,0,0,566,-16,2,-2,5,0,-10,1,0,15.2,24,-8.8,4,5,-1,0
16523,14905,239,246,9,5,5,9,10,3,0,1,18,14,2,2,2,0,1,0,0,1,0,0,1618,-7,4,-4,7,0,4,0,2,33,22.2,10.8,5,2,3,0
15117,14493,258,267,5,3,3,6,7,7,0,0,23,111,2,1,0,1,1,0,0,0,0,0,624,-9,2,-3,0,0,-88,1,-1,10.8,17.6,-6.8,3,2,1,0
16755,15892,258,232,9,10,10,9,11,6,1,0,24,17,3,1,3,0,0,1,1,0,0,0,863,26,-1,1,5,0,7,2,3,122.2,7.2,115,5,3,2,1
15149,15241,261,288,6,6,6,6,7,3,0,1,9,16,2,1,0,0,0,1,0,1,0,0,-92,-27,0,0,4,0,-7,1,0,65.4,15.2,50.2,3,3,0,0
14830,14089,298,279,4,2,2,4,2,2,1,0,20,11,4,2,0,0,1,0,1,0,0,0,741,19,2,-2,0,0,9,2,0,91.8,47.6,44.2,5,5,0,1
15898,13887,286,246,6,3,3,6,12,5,1,0,13,13,3,3,1,0,1,0,1,0,0,0,2011,40,3,-3,7,0,0,0,1,12.2,15.8,-3.6,4,4,0,0
14766,13342,249,245,5,3,3,5,9,0,0,0,31,17,3,3,1,0,1,0,0,0,0,0,1424,4,2,-2,9,0,14,0,1,92,91.4,0.6,3,3,0,1
15179,15852,281,245,4,8,8,4,3,11,0,0,15,35,1,5,1,0,1,0,0,0,0,0,-673,36,-4,4,-8,0,-20,-4,1,31.4,6.8,24.6,4,2,2,0
14301,15293,277,281,2,4,4,2,1,3,0,1,12,32,2,4,1,1,0,1,0,1,0,0,-992,-4,-2,2,-2,0,-20,-2,0,22.6,34.2,-11.6,4,3,1,0
16430,14596,230,214,10,6,6,11,10,4,0,1,46,13,0,1,1,1,1,0,0,1,0,0,1834,16,4,-5,6,0,33,-1,0,117,13.2,103.8,4,2,2,1
16183,15219,254,254,9,6,6,9,5,5,0,0,19,14,1,4,1,0,0,1,0,0,0,0,964,0,3,-3,0,0,5,-3,1,19.2,44.4,-25.2,2,3,-1,1
15279,16082,258,300,5,5,5,5,9,4,1,0,30,13,3,4,1,3,0,1,1,0,0,0,-803,-42,0,0,5,0,17,-1,-2,42,76,-34,4,4,0,0
16888,14938,240,213,11,7,7,11,12,7,0,0,28,21,2,1,0,1,1,0,0,0,0,0,1950,27,4,-4,5,0,7,1,-1,30.6,10.6,20,4,3,1,1
17192,14102,280,253,9,2,2,9,5,4,0,0,17,15,2,3,1,0,1,0,0,0,0,0,3090,27,7,-7,1,0,2,-1,1,76.6,7.2,69.4,5,2,3,1
16888,16755,284,280,8,8,8,8,6,11,0,0,20,12,1,3,3,2,1,0,0,0,0,0,133,4,0,0,-5,0,8,-2,1,58.2,93.6,-35.4,5,5,0,1
18172,15914,276,206,11,9,9,11,22,16,1,0,14,17,2,3,2,0,0,1,1,0,0,0,2258,70,2,-2,6,0,-3,-1,2,17,19.6,-2.6,3,2,1,1
14599,15110,264,233,4,6,6,4,4,6,1,0,15,14,4,1,1,0,1,0,1,0,0,0,-511,31,-2,2,-2,0,1,3,1,27,8.6,18.4,5,2,3,1
16199,15641,284,281,6,5,5,6,7,4,0,0,48,13,1,2,1,2,0,1,0,0,0,0,558,3,1,-1,3,0,35,-1,-1,64.2,48,16.2,4,4,0,0
14935,16064,266,287,4,7,7,4,5,10,0,1,15,118,4,2,0,0,1,0,0,1,0,0,-1129,-21,-3,3,-5,0,-103,2,0,11.2,89,-77.8,3,5,-2,0
13712,16154,254,320,2,5,5,2,3,4,0,0,65,18,2,5,0,1,0,1,0,0,0,0,-2442,-66,-3,3,-1,0,47,-3,-1,14,47.8,-33.8,3,4,-1,0
14528,17853,258,241,5,10,10,5,4,14,0,0,12,16,5,1,0,0,1,0,0,0,0,0,-3325,17,-5,5,-10,0,-4,4,0,9,12.2,-3.2,3,3,0,0
17530,12926,276,233,11,2,3,11,6,2,0,0,35,18,2,1,0,0,1,0,0,0,0,0,4604,43,9,-8,4,0,17,1,0,49.8,11.8,38,4,4,0,1
17216,14408,256,263,11,3,3,11,9,3,1,0,16,13,2,0,2,0,1,0,1,0,0,0,2808,-7,8,-8,6,0,3,2,2,28.8,44.8,-16,2,4,-2,1
16810,15415,242,201,11,8,8,11,15,5,0,0,16,48,2,4,0,0,1,0,0,0,0,0,1395,41,3,-3,10,0,-32,-2,0,91.6,106.8,-15.2,5,4,1,1
16868,16046,233,253,11,7,7,11,10,5,0,0,19,16,1,3,0,0,0,1,0,0,0,0,822,-20,4,-4,5,0,3,-2,0,27,8.2,18.8,5,2,3,0
15972,15143,277,256,8,5,5,8,8,7,0,0,15,20,3,1,0,0,1,0,0,0,0,0,829,21,3,-3,1,0,-5,2,0,27.2,10.8,16.4,5,3,2,1
14667,14518,268,286,3,2,2,3,4,3,0,0,17,19,6,3,0,1,0,1,0,0,0,0,149,-18,1,-1,1,0,-2,3,-1,59.8,15.6,44.2,5,3,2,1
14441,15318,301,310,2,3,3,2,1,5,0,1,13,15,3,1,0,0,1,0,0,1,0,0,-877,-9,-1,1,-4,0,-2,2,0,26.4,6,20.4,3,2,1,0
14499,17471,232,276,5,8,8,5,3,9,0,1,23,16,5,7,0,2,0,1,0,1,0,0,-2972,-44,-3,3,-6,0,7,-2,-2,26.8,35.4,-8.6,2,4,-2,0
14439,15798,265,285,3,5,5,3,4,6,1,0,31,88,6,2,0,0,0,1,1,0,0,0,-1359,-20,-2,2,-2,0,-57,4,0,9.4,57.2,-47.8,2,3,-1,1
15592,16341,254,255,7,8,8,7,9,5,0,0,15,20,4,2,1,1,1,0,0,0,0,0,-749,-1,-1,1,4,0,-5,2,0,13.8,50.8,-37,2,4,-2,0
15603,16088,275,258,5,8,8,5,6,7,0,0,37,28,4,1,0,0,1,0,0,0,0,0,-485,17,-3,3,-1,0,9,3,0,9.2,23.4,-14.2,3,4,-1,0
15731,16162,256,256,7,7,7,8,13,10,0,0,17,14,5,2,0,1,1,0,0,0,0,0,-431,0,0,-1,3,0,3,3,-1,52.4,93.4,-41,5,5,0,0
15036,15352,223,272,6,4,4,6,6,5,0,0,14,17,7,2,1,1,1,0,0,0,0,0,-316,-49,2,-2,1,0,-3,5,0,75.8,6.8,69,2,3,-1,0
17512,15181,239,232,10,6,6,10,13,9,0,0,12,13,5,1,3,0,0,1,0,0,0,0,2331,7,4,-4,4,0,-1,4,3,23.8,92.4,-68.6,4,3,1,1
15293,15169,252,255,5,5,5,6,5,4,0,0,14,39,6,3,0,1,0,1,0,0,0,0,124,-3,0,-1,1,0,-25,3,-1,10.8,138.6,-127.8,4,5,-1,1
14910,13333,285,255,5,2,2,5,2,1,1,0,126,18,1,1,0,0,1,0,1,0,0,0,1577,30,3,-3,1,0,108,0,0,29.8,48.8,-19,3,3,0,1
15226,15338,266,303,5,4,4,5,10,4,0,0,25,15,1,5,0,1,0,1,0,0,0,0,-112,-37,1,-1,6,0,10,-4,-1,22,65,-43,4,2,2,0
18898,14880,296,298,12,3,3,12,23,3,0,0,19,105,0,2,0,0,1,0,0,0,0,0,4018,-2,9,-9,20,0,-86,-2,0,71.8,12.4,59.4,5,3,2,1
14836,15381,284,290,3,5,5,3,5,4,0,0,36,17,2,2,0,0,0,1,0,0,0,0,-545,-6,-2,2,1,0,19,0,0,15.8,77.2,-61.4,4,5,-1,1
16080,16407,250,257,8,7,7,8,9,9,1,0,14,14,5,2,2,1,0,1,1,0,0,0,-327,-7,1,-1,0,0,0,3,1,33.2,16.6,16.6,5,3,2,1
16468,17913,291,272,6,11,11,6,9,15,0,1,111,15,7,2,0,0,1,0,0,1,0,0,-1445,19,-5,5,-6,0,96,5,0,30.8,27.8,3,5,4,1,0
14270,14133,209,228,5,5,5,5,5,5,0,0,24,18,1,3,0,2,1,0,0,0,0,0,137,-19,0,0,0,0,6,-2,-2,67.6,9.8,57.8,3,3,0,1
19061,14583,281,237,14,5,5,14,15,4,0,0,15,10,1,3,0,0,1,0,0,0,0,0,4478,44,9,-9,11,0,5,-2,0,21.4,37,-15.6,4,4,0,1
15085,15651,236,265,7,6,6,7,8,10,0,1,13,39,3,5,0,1,1,0,0,1,0,0,-566,-29,1,-1,-2,0,-26,-2,-1,55.2,90.4,-35.2,5,5,0,0
15030,17132,251,262,4,9,9,4,6,16,0,1,10,19,5,1,0,1,1,0,0,1,0,0,-2102,-11,-5,5,-10,0,-9,4,-1,25.2,29.2,-4,4,3,1,1
14185,14203,232,251,5,4,4,5,2,3,0,1,55,16,2,4,0,1,1,0,0,1,0,0,-18,-19,1,-1,-1,0,39,-2,-1,112,81.8,30.2,4,3,1,0
15389,14903,258,221,7,6,6,7,3,7,0,0,14,25,2,4,3,2,0,1,0,0,0,0,486,37,1,-1,-4,0,-11,-2,1,35,6,29,2,1,1,1
14950,15458,247,195,6,9,9,6,6,10,0,0,14,28,3,1,1,0,1,0,0,0,0,0,-508,52,-3,3,-4,0,-14,2,1,67.4,91.6,-24.2,3,2,1,1
16603,14096,276,261,7,3,3,7,7,6,0,1,15,108,1,2,3,0,1,0,0,1,0,0,2507,15,4,-4,1,0,-93,-1,3,45,34.6,10.4,5,4,1,1
15636,15023,271,235,6,6,6,6,5,9,0,0,16,16,2,2,2,0,1,0,0,0,0,0,613,36,0,0,-4,0,0,0,2,19.6,22,-2.4,3,2,1,1
15246,13335,268,265,6,2,2,6,9,2,0,1,22,14,1,2,0,0,0,1,0,1,0,0,1911,3,4,-4,7,0,8,-1,0,21.8,35.2,-13.4,2,5,-3,1
15269,14103,277,228,4,4,4,4,6,7,1,0,16,15,3,3,3,0,0,1,1,0,0,0,1166,49,0,0,-1,0,1,0,3,45.8,30,15.8,4,5,-1,1
16361,15154,246,235,8,5,5,9,12,10,0,0,28,18,5,6,0,1,0,1,0,0,0,0,1207,11,3,-4,2,0,10,-1,-1,9.2,3.8,5.4,4,0,4,1
14172,17189,241,288,3,9,9,3,1,10,0,0,53,18,5,4,2,0,1,0,0,0,0,0,-3017,-47,-6,6,-9,0,35,1,2,52.6,166.6,-114,3,4,-1,0
14000,14537,224,231,5,6,6,5,4,4,0,0,17,22,4,3,0,0,1,0,0,0,0,0,-537,-7,-1,1,0,0,-5,1,0,94,91.4,2.6,3,2,1,1
