assist_diff,cs_diff,diff_level7_count,diff_mean_level,firstBlood_diff,firstDragon_diff,gold_diff,kill_diff,towerplates_diff,wards_killed_diff,wards_placed_diff,target
-6,8,1,-23.0,-1,0,-1833,-4,1,-1,9,0
2,10,0,48.2,1,0,1172,3,0,-1,1,1
7,17,0,-54.2,1,0,1890,3,0,-4,4,1
-6,-27,1,10.0,-1,-1,-2075,-3,0,2,-13,1
0,-14,1,-1.4,-1,1,-1192,-3,-2,3,-11,0
2,-3,0,-30.0,1,0,653,2,1,-1,-1,1
-6,5,-1,20.8,1,-1,-1560,-5,1,-4,0,0
5,-2,1,46.6,1,1,427,2,-1,2,26,0
1,-33,-2,-131.4,-1,1,-434,0,0,0,0,0
1,-24,1,-4.8,1,0,738,2,0,-1,120,0
8,39,0,-46.8,1,0,1223,2,-1,4,-4,0
3,-1,3,82.8,-1,0,847,1,1,0,-83,1
-3,-25,-2,59.6,-1,0,-1910,-4,0,-1,89,0
1,-29,-1,-43.4,1,0,-1597,-1,0,3,3,0
2,-1,0,15.6,-1,1,159,0,0,4,119,1
9,-2,1,63.2,1,0,2531,6,2,1,-38,1
-3,1,-1,-46.6,-1,0,149,-2,3,1,3,0
-4,-29,-2,96.0,-1,0,-1015,2,-1,2,-97,0
-7,8,1,22.4,-1,1,-907,-1,0,2,-33,1
0,8,-1,-0.2,1,-1,1486,3,0,1,-1,0
9,-4,0,0.8,1,0,3072,7,1,-1,5,1
-3,38,1,1.2,1,-1,18,-1,0,3,-11,0
-10,-3,2,93.4,1,-1,-3500,-8,-1,-4,3,0
-5,-36,0,-2.8,-1,-1,-3083,-8,0,2,4,0
-4,-58,1,10.2,-1,-1,-2973,-5,-2,1,3,0
1,16,1,9.6,1,0,892,1,1,1,21,1
-4,2,0,1.0,-1,0,-1780,-4,1,1,-8,0
-6,-8,1,81.0,-1,0,98,0,0,-2,-6,1
-7,10,-1,26.6,-1,0,-2826,-9,-1,1,-15,0
3,-37,0,16.8,1,1,682,4,1,-2,57,0
0,38,0,-4.2,1,-1,1966,2,3,2,-38,1
-2,44,1,61.0,1,0,413,-1,1,-1,0,0
-4,-36,0,10.0,-1,-1,-1458,-2,-4,-2,95,0
2,-3,0,-68.6,1,0,787,1,1,1,-2,1
1,5,-1,8.6,-1,0,-795,-1,-2,0,-6,1
15,-33,0,2.2,1,1,2038,8,-1,0,0,1
-3,36,-1,-29.6,-1,0,-725,-3,0,1,-18,0
3,-11,1,96.0,1,0,99,0,-1,2,2,1
-1,-12,-3,-41.6,-1,-1,-1395,-2,0,0,-1,0
-7,-8,2,30.0,-1,0,-1618,-4,1,3,-3,0
0,14,-1,53.8,-1,-1,372,-1,0,5,-6,0
-4,21,0,0.0,-1,-1,-1252,-4,-2,-3,8,0
0,16,-2,-101.4,-1,-1,1216,1,2,-2,-10,1
8,-59,-2,-13.8,1,0,2856,8,2,3,3,0
7,17,0,4.0,1,0,2558,5,0,0,-9,1
-1,28,1,45.2,1,0,1339,2,0,2,10,1
-2,-2,-1,-52.0,1,1,-672,-1,1,-4,-36,1
6,13,0,-1.0,1,0,766,2,0,6,-2,0
4,36,1,1.6,1,-1,2959,4,4,0,5,1
-5,-32,-2,-4.6,-1,-1,-1502,-3,-2,0,-2,1
-6,16,0,42.6,-1,1,-784,-2,1,0,-4,1
-14,-1,1,1.0,-1,-1,-3578,-7,0,1,-95,0
4,21,2,19.8,1,0,873,4,0,1,-103,1
3,15,0,15.4,1,0,70,1,1,1,2,0
-7,17,2,25.4,-1,0,-1565,-4,1,-1,-29,0
-4,-37,0,18.4,-1,-1,-2102,-3,-1,2,24,0
-1,15,1,4.4,-1,0,1086,3,1,-2,1,1
12,31,1,-34.2,-1,0,3957,7,0,3,24,0
10,39,2,38.6,1,0,3142,7,0,2,1,1
3,-39,-1,-8.8,1,0,-71,2,-1,-1,10,0
-1,42,0,4.8,1,1,1415,0,4,5,-4,1
7,19,0,-10.4,1,-1,1511,4,-1,-2,5,1
-2,-6,0,-4.8,1,-1,-966,-3,0,2,-1,0
-3,1,1,25.2,-1,0,-238,-1,-1,4,-5,1
-2,-4,-1,45.2,-1,0,-909,-1,0,-2,-3,0
-7,-10,-2,-82.4,-1,0,-2609,-4,0,-3,9,0
-4,16,-1,-60.4,1,0,-774,-1,-2,1,3,0
4,1,2,15.0,1,0,1230,2,1,3,5,1
7,8,-1,-59.4,-1,0,2995,5,2,-1,2,1
-12,-49,0,-59.6,-1,1,-4924,-9,-4,-3,0,0
4,-3,0,9.0,1,-1,1503,6,2,3,-1,1
0,17,4,51.4,-1,-1,528,0,-1,-3,1,1
5,40,0,9.2,1,0,2126,2,2,0,2,1
-3,-12,2,-1.8,1,0,-714,-1,1,0,6,1
0,14,-1,-2.4,1,-1,251,-1,0,2,-26,1
3,-19,2,57.6,1,0,980,4,-1,3,-20,0
-10,0,0,9.8,1,1,-2429,-4,-1,-1,-3,0
-8,42,0,-84.6,-1,0,-1705,-4,1,2,-4,0
0,4,-2,-11.8,1,1,-157,0,1,-1,0,1
-11,-5,-1,-59.6,1,1,-3240,-9,0,-1,19,1
1,17,0,-1.0,1,-1,1130,1,0,-1,2,0
-9,-56,0,-53.0,-1,0,-5223,-10,-2,-1,4,0
-6,-53,2,68.6,-1,0,-3267,-5,-2,-1,-4,0
-8,-47,1,-3.2,-1,1,-4759,-7,-3,-4,-2,0
-10,36,0,-53.0,1,0,-2378,-7,-1,2,-28,0
0,0,0,0.8,0,0,-5,0,0,0,2,1
2,-20,1,-7.0,1,-1,174,2,-1,1,-1,1
-4,-18,0,-71.2,1,1,-1822,-2,0,1,-7,0
-13,-63,-2,-4.2,-1,-1,-6192,-11,-2,0,11,0
-2,41,0,-25.0,-1,-1,-402,-3,0,-1,1,1
-1,-37,-1,-21.8,-1,0,-2445,-4,-2,0,-4,0
6,18,-3,-30.4,1,0,2857,6,-1,0,0,1
1,8,-2,25.8,1,-1,636,2,-1,0,14,1
-2,7,-1,-5.2,-1,0,-913,-4,3,3,0,0
-1,40,1,-7.8,1,-1,950,-1,0,-2,22,1
-3,-12,-1,-66.0,-1,0,-1149,-1,0,1,-3,0
1,11,1,29.6,-1,-1,724,2,0,0,-4,1
0,5,1,-40.2,-1,-1,616,0,2,6,-6,1
-2,15,1,47.6,1,0,-104,-1,0,1,-29,1
-5,-38,-1,2.8,-1,0,-2834,-3,-1,3,0,0
2,15,2,48.2,1,1,879,1,0,0,-1,1
7,34,0,24.4,1,-1,3877,7,3,2,4,1
-2,-22,2,58.0,1,0,-1130,-1,1,2,-9,0
-1,11,-2,-3.2,-1,0,-574,-2,-1,-3,-4,0
7,13,-3,-92.6,1,-1,2968,7,-1,-1,-17,1
0,-4,0,-98.6,-1,0,-572,-1,0,0,-15,1
5,38,0,42.6,-1,-1,2871,4,0,0,2,1
0,-21,0,-63.6,1,-1,52,0,-1,0,10,0
-3,-16,-3,7.8,1,0,-2800,-8,1,1,-5,0
-4,18,2,77.6,1,0,-438,-2,0,2,-5,0
7,-24,-2,-24.4,-1,0,434,1,0,0,0,1
-8,1,0,33.8,1,0,-1468,-2,-1,-2,-2,1
6,0,-2,67.6,1,0,852,2,2,-1,0,1
0,24,-2,58.0,-1,0,1513,2,0,2,1,1
-1,43,1,13.0,-1,-1,1622,1,0,0,-2,1
-3,4,1,-38.0,1,0,-923,0,0,0,-19,1
5,12,1,-34.0,1,0,2255,4,1,-3,-23,1
-4,-8,1,43.0,-1,-1,-2089,-4,0,0,-3,0
3,-23,-1,53.4,-1,-1,-58,0,-1,4,-6,0
3,11,1,44.4,-1,-1,1855,4,0,1,-4,0
4,24,-2,0.8,-1,-1,3734,5,5,-2,4,1
2,-48,-1,11.6,-1,0,-450,3,-2,-2,1,0
14,24,0,-7.4,1,0,3170,8,0,-2,-2,1
-2,5,2,62.8,1,0,-228,-1,0,-3,-15,1
-6,21,-1,20.6,1,0,-222,-1,0,-1,-24,1
1,4,1,-2.4,-1,-1,-71,-2,0,-2,2,0
5,-16,1,27.8,-1,0,-253,-2,0,8,17,1
14,47,-1,12.2,-1,0,3851,8,1,5,5,1
-5,-32,2,31.6,-1,-1,-1933,-5,0,2,61,0
5,-1,1,-6.4,1,0,1730,4,2,-3,-1,1
3,14,0,47.8,1,0,1204,2,2,0,112,1
-1,-50,2,-54.6,-1,-1,-1449,-1,0,-1,2,0
3,-18,-1,-5.2,-1,0,-327,0,0,-1,1,1
10,-5,0,11.0,-1,0,165,1,-2,-2,1,0
-11,16,-1,1.4,-1,0,-2056,-5,0,-6,-22,0
12,-7,3,53.8,1,0,2454,7,-1,0,0,1
2,21,-4,-16.6,1,1,1054,2,3,2,1,1
1,12,1,0.2,-1,1,308,0,0,-2,4,0
-4,-14,-1,13.0,-1,-1,-2686,-7,-2,-2,-3,0
0,-2,-1,13.0,-1,0,-42,-1,1,-2,-5,1
-7,-6,-1,-65.8,-1,0,-1160,-1,1,-2,4,1
-5,7,1,24.4,1,-1,-1536,-4,-2,3,-4,0
2,14,1,22.4,1,0,376,1,0,-3,3,0
1,23,-1,-167.6,1,1,1192,1,2,1,1,1
2,32,4,35.0,-1,1,1676,3,0,-4,9,1
8,11,2,-4.2,1,-1,2367,4,1,-1,-21,1
1,-33,-1,56.6,-1,1,-301,2,-1,0,74,0
-1,-36,0,-77.6,1,0,-1779,-2,0,-4,-3,0
6,-55,1,-50.6,1,0,-186,2,0,-1,21,1
-15,-58,1,-23.2,1,0,-3999,-8,-3,1,-5,0
-8,-30,-1,-14.8,-1,-1,-3250,-5,-1,3,-4,0
0,36,-1,-40.4,1,0,1915,3,0,2,5,0
7,-41,-2,-36.4,1,1,1632,6,-3,-4,39,1
8,-41,0,38.0,-1,-1,66,1,-3,-3,5,0
-9,9,0,-9.8,-1,1,-2948,-6,-1,-1,20,0
-6,-24,1,-66.4,-1,0,-2071,-4,-1,3,-1,1
-3,14,-2,-22.6,-1,0,-1117,-2,-1,2,-4,0
13,-16,2,-14.6,1,-1,2891,7,0,1,-9,1
-6,18,0,13.4,-1,1,-319,-1,1,0,11,0
-4,9,1,-2.4,1,0,591,2,1,0,-1,0
-2,7,0,-48.8,1,0,38,0,-1,3,0,0
-5,21,2,63.2,1,0,631,0,0,1,-107,0
11,-47,0,3.6,-1,1,-509,2,-3,-3,36,1
-1,64,0,-2.6,1,1,1793,2,1,-1,7,1
12,6,-1,-63.8,1,0,2480,6,1,-2,3,1
-3,11,-1,-53.8,1,0,-486,0,-2,-1,-1,0
-2,-8,1,-4.2,-1,0,-519,-1,-1,0,-1,0
-2,-14,0,31.2,-1,-1,-1392,-3,0,2,1,0
7,20,-1,-6.8,-1,1,2582,3,1,0,23,0
8,-29,2,5.8,1,0,132,2,0,2,-5,0
3,50,0,7.8,-1,0,1601,1,1,0,-43,1
5,10,3,-26.0,1,1,-31,0,0,-3,-104,1
-3,-4,0,-19.2,1,0,-924,-1,0,5,-6,0
0,1,-1,-37.2,1,0,1058,3,1,1,29,0
-4,17,0,5.2,1,-1,433,0,-1,2,-4,1
4,45,1,47.2,-1,0,2269,4,0,-1,7,0
5,15,1,16.2,1,-1,733,0,0,2,-2,1
3,-14,0,64.6,1,0,1192,3,-1,1,19,1
4,1,3,19.8,-1,1,828,3,-3,0,5,1
-2,-9,-3,-30.4,-1,0,-1569,-2,-2,-3,1,0
-10,16,-1,-31.0,-1,-1,-2688,-7,0,3,19,1
-2,-1,-1,-44.8,1,0,-190,-1,0,2,5,1
3,-22,1,-11.0,-1,0,-137,0,-2,0,-2,1
-7,22,-1,-2.2,-1,0,-1213,-4,0,-3,9,0
4,41,1,-1.4,1,0,2908,4,1,-2,120,1
8,17,-2,-17.6,-1,0,2675,7,-1,1,3,0
-7,45,-2,-45.6,-1,-1,-223,-2,0,1,-4,1
-6,-16,1,64.8,-1,0,-2315,-4,0,-2,-9,1
-1,36,2,20.2,1,-1,790,0,1,-1,0,0
13,0,0,7.4,-1,-1,1464,1,0,-5,8,1
-3,-50,0,1.2,-1,0,-3416,-5,-1,1,-10,0
2,9,0,5.8,1,1,461,0,0,-1,-75,1
0,-9,0,5.4,-1,-1,-414,-1,0,-1,-18,0
-2,-41,1,57.0,-1,0,-1333,-1,1,3,-20,1
15,0,1,35.8,1,1,3801,11,0,0,-48,1
5,34,0,2.2,-1,-1,1910,1,1,-2,-1,1
0,-16,0,21.0,1,0,-1158,0,-2,5,-5,1
1,15,1,-1.6,-1,1,-159,0,-1,3,7,1
4,19,-1,-28.6,1,-1,2684,3,4,5,4,0
5,-34,2,152.2,1,1,1046,5,-2,-5,2,0
-9,22,-1,-3.4,-1,0,-1257,-4,2,1,-2,0
3,57,0,-31.8,1,0,1179,1,1,3,-14,1
-4,-57,1,6.4,-1,0,-3461,-6,0,-3,-1,0
4,-17,1,-4.4,-1,0,39,1,-3,1,-4,1
-2,60,0,32.2,1,0,21,-3,0,2,-22,1
1,41,-1,-80.4,-1,-1,1108,1,0,0,-3,1
1,1,2,-0.6,-1,0,846,1,0,2,-17,1
3,3,-1,-119.6,-1,0,174,0,-1,-1,88,0
4,53,1,19.8,-1,0,2993,4,1,3,15,1
-5,26,0,8.8,-1,0,-186,0,1,0,5,0
10,-20,0,12.0,1,0,2644,8,0,2,-1,0
1,8,-1,13.4,-1,0,-406,-1,1,5,5,0
1,-28,0,29.6,-1,0,-1046,-1,0,-3,-19,0
-13,-40,0,-20.8,1,0,-4428,-7,-1,-4,69,0
0,61,2,2.4,-1,-1,821,0,0,-1,-3,1
1,38,1,35.4,1,0,2385,4,3,3,-1,1
0,25,-1,140.2,1,1,-18,1,-1,-3,-2,1
25,-2,-1,17.6,1,0,4505,14,-1,2,6,1
1,29,0,-27.0,-1,0,746,0,0,0,2,0
-13,-22,-1,-2.4,-1,0,-3117,-7,0,-5,-61,0
0,-12,0,19.0,1,0,1095,4,1,0,0,1
11,16,3,9.0,1,0,2304,3,2,0,1,1
6,-13,4,15.0,1,0,2787,8,1,2,2,0
14,25,-1,42.4,1,1,2751,5,1,-1,-2,1
5,19,2,24.6,-1,1,138,1,2,1,8,0
7,-3,-2,-29.2,-1,0,2048,5,0,2,2,1
-2,16,2,108.6,1,0,1314,3,2,2,-4,0
-15,-68,-1,-14.0,-1,-1,-6604,-13,-5,-1,-90,0
2,-14,-1,-2.6,1,-1,321,1,0,-1,91,1
-14,-31,0,2.4,-1,0,-5226,-11,-2,-2,-2,0
-1,31,-1,-42.6,1,0,184,-1,0,-4,-21,1
5,-7,0,-26.4,1,1,710,2,-1,-1,34,0
6,31,0,15.2,-1,0,3028,5,0,4,-2,1
-8,-2,0,-130.0,1,0,-1699,-4,0,5,-98,1
5,-21,2,-1.8,1,0,747,3,0,-3,215,0
-4,-34,-2,-32.0,-1,-1,-2747,-6,-1,1,-1,0
4,-22,0,3.4,-1,0,1523,3,0,-1,-85,1
-4,5,-2,-75.2,1,-1,252,-1,0,-1,-1,1
-14,19,-1,-91.6,-1,-1,-2818,-8,-3,3,-5,0
4,-14,1,-1.2,1,0,766,4,0,0,-4,0
-2,-29,1,130.0,1,0,-245,0,0,-1,6,1
-4,14,3,115.6,-1,-1,-547,-1,1,0,-51,1
-3,-50,0,-1.4,-1,0,-1145,-1,-1,-2,22,0
6,1,-2,-65.6,-1,1,1902,6,2,1,-24,1
-4,12,-2,-6.0,-1,0,1,0,-1,-1,3,1
7,26,-1,84.0,1,1,2345,7,0,1,1,1
-2,-10,0,-32.0,-1,1,-700,-2,0,-1,-32,0
9,36,1,31.0,1,1,4290,9,2,1,-2,1
-7,-36,-1,-1.6,-1,0,-3077,-6,-1,-1,-3,0
8,-5,1,10.6,1,1,1488,4,-1,-1,27,1
4,-27,-2,-45.6,1,-1,-161,1,-2,0,20,0
-2,45,0,-19.4,-1,0,1958,2,0,-3,-1,1
-10,-24,2,35.4,1,1,-3057,-6,-1,0,-4,0
-7,-75,2,8.2,1,0,-4410,-7,-2,2,-11,0
-4,-15,-1,-52.2,1,-1,712,2,0,0,1,0
-2,44,-1,-78.6,1,0,704,1,0,-2,3,0
-8,11,-1,-101.6,-1,1,-1080,-2,-1,4,10,1
-3,-10,1,10.2,-1,0,-1148,-1,1,1,-4,1
7,-34,3,10.8,1,0,197,4,-1,-2,-3,0
-7,-29,1,-5.6,-1,0,-4157,-6,-2,-3,-45,0
2,-33,-2,-19.0,1,0,149,2,0,-4,7,0
0,-18,1,60.2,1,1,-1067,-2,0,1,31,1
-2,-28,2,4.0,1,0,-1104,-1,0,1,-61,1
-1,-31,0,-31.2,-1,0,-287,3,-2,-3,-74,0
2,8,1,29.8,-1,-1,293,0,0,-4,-2,0
9,20,1,0.4,-1,0,4007,6,1,-1,2,1
2,16,0,-3.6,1,0,378,0,0,0,131,0
7,-17,1,12.0,1,1,824,3,1,3,4,1
9,41,0,69.8,-1,0,2718,4,1,1,2,1
-8,23,-2,-9.8,1,0,-132,-3,1,4,53,0
-2,-11,-1,-8.4,-1,-1,35,1,-2,-5,6,1
-3,4,1,1.8,-1,0,599,3,-1,-1,-1,1
0,-25,2,32.8,-1,0,-393,0,1,-2,-16,1
-2,34,0,-53.8,1,0,1783,3,0,-4,13,1
5,16,-1,68.2,-1,0,1307,3,-2,2,18,1
7,34,-1,2.2,1,0,3142,7,0,1,-109,1
1,10,0,20.0,-1,-1,863,1,0,2,72,0
0,37,-4,-35.2,1,-1,771,2,0,1,19,0
-5,4,1,-10.2,-1,0,-42,-1,2,-2,-6,1
2,-12,-2,22.6,-1,0,-1010,-3,0,-1,2,0
11,-1,0,-1.6,1,0,4325,15,-2,1,5,1
3,-10,4,22.8,-1,1,666,2,1,-4,9,1
-2,39,-1,-81.6,1,0,1205,1,1,0,23,1
4,25,0,-30.8,1,0,941,0,1,-1,22,0
4,-17,1,23.0,1,1,837,3,-2,4,147,1
-2,40,2,-30.2,1,1,9,0,0,1,21,1
-6,-2,-1,-1.6,-1,1,-1782,-5,0,-2,2,0
-2,31,-2,11.2,1,0,804,-1,0,1,-2,1
5,24,-1,4.0,1,0,1660,2,0,0,1,1
-5,-9,-2,-14.0,-1,-1,-1236,-3,1,5,-26,0
10,65,-1,-112.0,1,0,3697,6,0,-3,-15,1
-6,15,2,-13.2,1,-1,-1711,-5,-2,2,-6,0
9,9,2,10.2,1,0,1289,3,0,0,-52,1
-1,-16,0,19.4,1,0,-116,1,-1,2,-1,0
-5,-1,-2,-3.2,-1,-1,-1632,-4,0,-6,-9,0
5,-21,0,-12.0,1,0,135,2,-1,3,-70,1
0,30,2,10.6,-1,0,1441,2,0,-2,4,0
4,-16,-1,115.2,1,0,678,2,0,5,-1,1
-1,-8,3,8.8,-1,-1,530,1,0,1,3,0
3,-14,0,-13.0,-1,-1,1210,2,-2,-2,4,0
-1,14,-2,-6.4,1,0,284,0,1,-4,-22,0
4,22,1,51.2,-1,0,584,0,0,-2,-2,1
3,11,1,-47.6,-1,0,745,-1,0,3,-1,1
0,-14,1,12.0,1,0,174,0,0,1,3,1
-3,-49,2,7.2,1,0,-2502,-6,0,1,-7,0
-4,12,0,22.0,-1,0,-82,-1,1,2,-1,1
0,5,-1,60.0,1,0,745,4,0,0,-11,0
-7,35,-2,-3.4,-1,0,-52,-2,1,2,1,1
13,3,-2,-18.0,1,-1,4430,10,0,0,92,1
3,2,-1,-27.6,1,0,589,0,1,-3,0,0
-10,-57,0,-36.2,1,1,-4590,-10,-1,-3,18,0
7,17,0,-20.4,1,-1,3253,4,1,-3,5,1
5,0,0,-0.6,1,-1,1359,4,0,1,30,1
-1,-33,1,-0.4,1,0,-1352,-1,-1,-3,0,1
5,8,0,12.8,1,1,2578,6,-1,3,3,1
1,-11,0,-72.6,1,0,501,2,2,2,0,0
6,32,-2,6.2,1,-1,2480,3,0,3,-3,1
5,-16,-1,-8.8,1,1,566,2,0,1,-10,0
7,-7,3,10.8,1,-1,1618,4,2,0,4,0
0,-9,1,-6.8,1,0,624,2,-1,1,-88,0
5,26,2,115.0,-1,1,863,-1,3,2,7,1
4,-27,0,50.2,-1,-1,-92,0,0,1,-7,0
0,19,0,44.2,1,1,741,2,0,2,9,1
7,40,0,-3.6,1,1,2011,3,1,0,0,0
9,4,0,0.6,1,0,1424,2,1,0,14,1
-8,36,2,24.6,1,0,-673,-4,1,-4,-20,0
-2,-4,1,-11.6,-1,-1,-992,-2,0,-2,-20,0
6,16,2,103.8,1,-1,1834,4,0,-1,33,1
0,0,-1,-25.2,-1,0,964,3,1,-3,5,1
5,-42,0,-34.0,-1,1,-803,0,-2,-1,17,0
5,27,1,20.0,1,0,1950,4,-1,1,7,1
1,27,3,69.4,1,0,3090,7,1,-1,2,1
-5,4,0,-35.4,1,0,133,0,1,-2,8,1
6,70,1,-2.6,-1,1,2258,2,2,-1,-3,1
-2,31,3,18.4,1,1,-511,-2,1,3,1,1
3,3,0,16.2,-1,0,558,1,-1,-1,35,0
-5,-21,-2,-77.8,1,-1,-1129,-3,0,2,-103,0
-1,-66,-1,-33.8,-1,0,-2442,-3,-1,-3,47,0
-10,17,0,-3.2,1,0,-3325,-5,0,4,-4,0
4,43,0,38.0,1,0,4604,9,0,1,17,1
6,-7,-2,-16.0,1,1,2808,8,2,2,3,1
10,41,1,-15.2,1,0,1395,3,0,-2,-32,1
5,-20,3,18.8,-1,0,822,4,0,-2,3,0
1,21,2,16.4,1,0,829,3,0,2,-5,1
1,-18,2,44.2,-1,0,149,1,-1,3,-2,1
-4,-9,1,20.4,1,-1,-877,-1,0,2,-2,0
-6,-44,-2,-8.6,-1,-1,-2972,-3,-2,-2,7,0
-2,-20,-1,-47.8,-1,1,-1359,-2,0,4,-57,1
4,-1,-2,-37.0,1,0,-749,-1,0,2,-5,0
-1,17,-1,-14.2,1,0,-485,-3,0,3,9,0
3,0,0,-41.0,1,0,-431,0,-1,3,3,0
1,-49,-1,69.0,1,0,-316,2,0,5,-3,0
4,7,1,-68.6,-1,0,2331,4,3,4,-1,1
1,-3,-1,-127.8,-1,0,124,0,-1,3,-25,1
1,30,0,-19.0,1,1,1577,3,0,0,108,1
6,-37,2,-43.0,-1,0,-112,1,-1,-4,10,0
20,-2,2,59.4,1,0,4018,9,0,-2,-86,1
1,-6,-1,-61.4,-1,0,-545,-2,0,0,19,1
0,-7,2,16.6,-1,1,-327,1,1,3,0,1
-6,19,1,3.0,1,-1,-1445,-5,0,5,96,0
0,-19,0,57.8,1,0,137,0,-2,-2,6,1
11,44,0,-15.6,1,0,4478,9,0,-2,5,1
-2,-29,0,-35.2,1,-1,-566,1,-1,-2,-26,0
-10,-11,1,-4.0,1,-1,-2102,-5,-1,4,-9,1
-1,-19,1,30.2,1,-1,-18,1,-1,-2,39,0
-4,37,1,29.0,-1,0,486,1,1,-2,-11,1
-4,52,1,-24.2,1,0,-508,-3,1,2,-14,1
1,15,1,10.4,1,-1,2507,4,3,-1,-93,1
-4,36,1,-2.4,1,0,613,0,2,0,0,1
7,3,-3,-13.4,-1,-1,1911,4,0,-1,8,1
-1,49,-1,15.8,-1,1,1166,0,3,0,1,1
2,11,4,5.4,-1,0,1207,3,-1,-1,10,1
-9,-47,-1,-114.0,1,0,-3017,-6,2,1,35,0
0,-7,1,2.6,1,0,-537,-1,0,1,-5,1
0,41,0,-2.6,1,0,1388,2,0,1,-22,1
-9,24,-1,-43.8,-1,-1,199,-2,-2,0,-10,1
0,-27,1,25.6,1,0,-813,-1,0,0,-1,1
-3,-29,0,-4.6,-1,-1,-2359,-6,-3,0,-7,0
1,-39,2,5.8,-1,0,-1968,-2,-1,0,-14,0
-8,-15,1,19.2,1,0,-2824,-8,0,2,19,0
-2,-33,1,25.4,1,0,-3095,-2,-1,-2,-13,0
0,22,-2,-34.2,1,0,1008,2,2,2,-6,1
2,36,3,58.2,-1,0,2423,3,3,2,-5,1
-3,16,3,8.4,1,0,795,0,0,2,129,0
-5,15,1,-21.0,1,0,397,1,0,0,3,1
-7,-13,1,17.8,-1,-1,-2070,-3,-2,3,-3,0
-1,-13,-1,-37.6,1,0,359,2,0,1,-1,1
4,-11,1,7.6,1,0,322,0,1,1,1,0
-3,4,0,-55.2,1,1,-2049,-5,-2,3,0,1
-6,22,4,40.0,1,0,-513,-1,1,0,-21,0
-1,-8,3,16.0,-1,0,-154,0,-1,-3,4,0
-2,-11,0,7.8,1,0,-1228,-1,0,6,-2,0
0,4,0,18.4,1,-1,142,0,0,2,-2,0
-1,-7,-2,-100.2,1,0,-362,0,0,-1,1,1
5,-23,0,0.0,1,-1,1785,4,1,-2,6,1
1,61,0,-4.6,-1,0,2364,2,2,2,12,1
-9,-24,-2,6.6,-1,-1,-3514,-10,0,1,-4,0
0,-6,-1,111.8,-1,0,1105,2,0,-2,-3,1
10,1,0,24.4,-1,0,3301,8,0,4,20,1
-7,-33,0,-27.6,-1,0,-3211,-8,-1,-1,-2,0
-9,10,2,73.6,-1,0,-2105,-5,0,1,-5,0
0,-23,-1,-39.2,-1,0,-223,1,0,0,-63,0
3,25,-3,-6.8,1,0,1991,5,1,3,1,0
3,-29,1,47.8,-1,0,-787,-2,-1,-1,4,0
3,-1,-1,6.0,-1,0,1351,3,-1,-2,-1,1
9,-32,0,50.2,-1,0,1789,5,0,0,-3,0
0,-18,0,-9.6,-1,1,-831,-1,0,5,8,1
-6,-3,0,-34.4,-1,0,-1770,-3,0,5,-7,0
-10,20,0,9.8,-1,0,-205,-3,0,0,-7,1
-1,-25,1,103.8,1,0,-2444,-4,0,3,2,0
-4,11,-1,-21.6,-1,-1,-1418,-5,0,1,91,0
5,0,3,16.4,1,1,2278,4,2,0,7,1
7,-1,2,18.6,1,0,916,4,1,-2,-87,0
0,41,0,65.2,1,0,1096,1,0,0,-2,1
-11,-15,2,85.2,1,0,-1930,-6,1,-4,3,1
1,23,0,26.0,-1,0,672,1,-1,2,-18,0
12,52,0,7.6,1,1,4094,6,0,4,-1,1
4,9,-1,0.0,1,0,994,2,0,2,18,1
2,10,0,70.8,-1,-1,267,0,0,-1,-3,0
6,6,-1,-57.6,1,0,1915,6,0,-1,0,0
4,2,0,-2.2,1,0,1027,2,0,6,14,1
-3,-16,0,35.6,-1,1,-1334,-4,0,3,33,0
1,-11,0,-1.0,1,-1,1213,3,0,-2,24,0
7,-7,-1,-7.2,-1,1,-146,0,2,-1,-2,1
8,21,0,-17.2,1,0,3697,8,4,-3,0,1
-3,-3,0,-10.4,1,1,-69,0,2,0,-22,0
2,-13,1,31.2,1,0,1391,5,1,2,-3,1
-2,-42,1,-16.6,-1,-1,-600,-2,-1,-1,-101,0
4,-15,0,-9.4,1,0,632,2,0,0,0,0
0,-28,-2,-1.8,1,0,-340,0,1,2,-3,1
9,-2,1,53.2,-1,1,2245,5,0,1,7,1
3,-15,0,40.2,-1,0,1633,4,1,1,-1,1
1,53,2,-15.2,1,-1,146,0,0,-2,-3,0
-17,-23,2,-52.0,-1,-1,-4827,-12,0,1,-2,0
0,4,-2,-26.2,1,0,-1138,-2,-1,4,8,0
-3,26,-2,34.2,-1,0,-1172,-2,0,-2,-2,0
-5,11,0,14.4,1,0,-289,-2,2,5,-6,1
-1,-3,1,19.8,1,-1,-810,-2,1,0,-3,0
-4,0,-1,-30.6,-1,0,-597,-2,-1,-2,0,0
0,-24,0,34.4,-1,1,-1840,-2,-2,-3,-5,0
3,24,3,12.8,1,0,673,0,-1,2,-2,1
0,-32,1,54.0,1,-1,-609,-1,-1,1,-2,0
-5,1,1,14.0,-1,0,-858,-4,0,-1,-3,1
-4,33,-1,-8.8,1,0,728,2,0,-2,4,1
-6,-56,1,-9.0,1,-1,-3341,-4,0,1,-3,0
6,15,-1,26.0,1,0,3348,9,0,-1,-24,1
-1,11,0,24.6,1,0,-68,1,-2,-3,21,0
-4,-22,-2,21.0,-1,-1,-1467,-2,0,-3,2,1
