matchId,blue_gold,red_gold,blue_cs,red_cs,blue_kills,red_kills,blue_deaths,red_deaths,blue_assists,red_assists,blue_dragons,red_dragons,blue_heralds,red_heralds,blue_wards_placed,red_wards_placed,blue_wards_killed,red_wards_killed,blue_towerplates,red_towerplates,first_blood_blue,first_blood_red,first_dragon_blue,first_dragon_red,first_tower_blue,first_tower_red,frames_used,duration_ms_covered,gold_diff,cs_diff,kill_diff,death_diff,assist_diff,dragon_diff,herald_diff,wards_placed_diff,wards_killed_diff,towerplates_diff
KR_7761996536,15965,14896,268,272,7,4,4,7,7,4,0,1,0,0,20,13,1,3,0,0,1,0,0,1,0,0,10,540227,1069,-4,3,-3,3,-1,0,7,-2,0
KR_7762000419,17793,14092,247,221,12,4,4,12,13,3,0,0,0,0,19,35,4,3,2,0,1,0,0,0,0,0,10,540233,3701,26,8,-8,10,0,0,-16,1,2
KR_7762001247,18886,13014,277,243,14,2,2,14,14,1,0,0,0,0,113,14,2,3,3,0,1,0,0,0,1,0,10,540262,5872,34,12,-12,13,0,0,99,-1,3
KR_7762005061,14991,15651,232,282,5,5,5,5,8,5,0,0,0,0,20,80,3,3,1,3,0,1,0,0,0,0,10,540182,-660,-50,0,0,3,0,0,-60,0,-2
KR_7762008683,14394,14177,273,266,4,3,3,4,1,3,0,1,0,0,18,15,3,3,0,1,0,1,0,1,0,0,10,540209,217,7,1,-1,-2,-1,0,3,0,-1
KR_7762014334,16355,14992,268,274,7,4,4,7,9,5,0,1,0,0,112,23,6,5,0,1,0,1,0,1,0,0,10,540249,1363,-6,3,-3,4,-1,0,89,1,-1
KR_7762019921,14962,16558,255,291,5,7,7,5,2,9,0,0,0,0,20,16,1,2,0,0,0,1,0,0,0,0,10,540246,-1596,-36,-2,2,-7,0,0,4,-1,0
KR_7762026356,14405,16590,237,257,4,9,9,4,5,9,0,0,0,0,15,32,2,3,0,0,0,1,0,0,0,0,10,540197,-2185,-20,-5,5,-4,0,0,-17,-1,0
KR_7762027554,14155,15678,267,268,2,6,6,2,2,5,0,0,0,0,12,15,2,2,0,1,1,0,0,0,0,0,10,540232,-1523,-1,-4,4,-3,0,0,-3,0,-1
KR_7762043315,16636,14120,247,235,9,4,4,9,6,4,0,0,0,0,18,14,1,1,1,0,1,0,0,0,0,0,10,540229,2516,12,5,-5,2,0,0,4,0,1
KR_7762052496,15513,16235,252,235,8,9,9,9,7,12,0,0,0,0,26,18,5,5,1,1,1,0,0,0,0,0,10,540199,-722,17,-1,0,-5,0,0,8,0,0
KR_7762068543,15376,18141,243,262,8,13,13,8,4,13,1,0,0,0,17,17,3,6,0,0,0,1,1,0,0,0,10,540235,-2765,-19,-5,5,-9,1,0,0,-3,0
KR_7762076009,15358,16629,222,238,6,9,9,6,7,6,0,0,0,0,28,12,0,0,0,1,0,1,0,0,0,0,10,540245,-1271,-16,-3,3,1,0,0,16,0,-1
KR_7762089764,14322,17827,292,279,2,9,9,3,0,9,0,0,0,0,14,14,2,1,3,3,0,1,0,0,0,0,10,540181,-3505,13,-7,6,-9,0,0,0,1,0
KR_7762093449,15668,14449,280,243,6,5,5,6,2,4,0,0,0,0,15,20,1,2,1,0,0,1,0,0,0,0,10,540247,1219,37,1,-1,-2,0,0,-5,-1,1
KR_7762104217,17347,12409,269,206,10,2,2,10,13,2,0,0,0,0,16,11,5,3,3,0,1,0,0,0,0,0,10,540179,4938,63,8,-8,11,0,0,5,2,3
KR_7762111577,14477,15735,230,263,5,7,7,5,3,2,1,0,0,0,10,16,2,2,0,4,1,0,1,0,0,0,10,540179,-1258,-33,-2,2,1,1,0,-6,0,-4
KR_7762127155,15438,13584,253,266,7,2,2,7,6,2,0,0,0,0,19,20,4,1,0,0,1,0,0,0,0,0,10,540231,1854,-13,5,-5,4,0,0,-1,3,0
KR_7762127427,15212,13391,276,241,6,3,3,6,4,7,0,1,0,0,20,12,2,3,1,0,0,1,0,1,0,0,10,540180,1821,35,3,-3,-3,-1,0,8,-1,1
KR_7762132159,15989,15096,231,244,8,5,5,8,11,3,0,0,0,0,18,16,1,1,2,1,1,0,0,0,0,0,10,540183,893,-13,3,-3,8,0,0,2,0,1
KR_7762136864,15740,13400,245,208,8,5,5,8,5,2,0,0,0,0,10,15,4,1,0,0,1,0,0,0,0,0,10,540248,2340,37,3,-3,3,0,0,-5,3,0
KR_7762145989,13951,13422,272,250,1,2,2,1,0,2,0,0,0,0,12,25,5,4,1,0,1,0,0,0,0,0,10,540235,529,22,-1,1,-2,0,0,-13,1,1
KR_7762151252,15747,19446,246,310,6,14,14,6,6,15,0,0,0,0,14,18,1,4,0,2,0,1,0,0,0,0,10,540215,-3699,-64,-8,8,-9,0,0,-4,-3,-2
KR_7762172259,16708,15481,253,236,10,5,5,10,14,13,1,0,0,0,18,11,2,3,3,0,0,1,1,0,0,0,10,540267,1227,17,5,-5,1,1,0,7,-1,3
KR_7762176143,17693,16340,218,236,15,9,9,15,12,10,0,0,0,0,14,13,1,0,0,2,0,1,0,0,0,0,10,540300,1353,-18,6,-6,2,0,0,1,1,-2
KR_7762180086,17271,14144,224,209,10,6,6,10,13,6,0,0,0,0,20,16,1,4,3,0,0,1,0,0,0,0,10,540104,3127,15,4,-4,7,0,0,4,-3,3
KR_7762191685,15997,15304,245,241,9,5,5,10,11,8,1,0,0,0,15,11,1,3,2,0,1,0,1,0,0,0,10,540253,693,4,4,-5,3,1,0,4,-2,2
KR_7762196468,6033,4778,71,46,2,0,0,2,0,0,0,0,0,0,5,6,0,0,0,0,1,0,0,0,0,0,5,227469,1255,25,2,-2,0,0,0,-1,0,0
KR_7762210218,13077,14691,237,266,2,5,5,2,2,2,0,0,0,0,21,17,1,2,0,0,1,0,0,0,0,0,10,540252,-1614,-29,-3,3,0,0,0,4,-1,0
KR_7762218462,15175,13393,273,250,7,2,2,8,3,6,0,0,0,0,20,12,4,4,0,0,1,0,0,0,0,0,10,540141,1782,23,5,-6,-3,0,0,8,0,0
KR_7762221783,14461,16487,246,241,5,8,8,5,9,13,0,0,0,0,19,14,2,4,0,0,1,0,0,0,0,0,10,540217,-2026,5,-3,3,-4,0,0,5,-2,0
KR_7762247729,17466,17307,291,269,9,7,7,10,11,11,0,0,0,0,16,17,3,2,0,1,1,0,0,0,0,0,10,540260,159,22,2,-3,0,0,0,-1,1,-1
KR_7762247921,14297,15546,216,243,6,8,8,6,4,11,1,0,0,0,37,21,5,5,0,1,0,1,1,0,0,0,10,540257,-1249,-27,-2,2,-7,1,0,16,0,-1
KR_7762260238,14262,14819,261,269,4,3,3,4,2,4,0,0,0,0,14,37,9,3,0,0,1,0,0,0,0,0,10,540219,-557,-8,1,-1,-2,0,0,-23,6,0
KR_7762288196,14563,16223,267,241,4,9,9,4,2,13,0,1,0,0,15,15,3,2,0,2,0,1,0,1,0,0,10,540236,-1660,26,-5,5,-11,-1,0,0,1,-2
KR_7762290786,14896,14779,243,265,6,5,5,6,5,5,1,0,0,0,10,19,0,1,0,0,1,0,1,0,0,0,10,540278,117,-22,1,-1,0,1,0,-9,-1,0
KR_7762296665,14187,16982,239,287,5,9,9,5,4,6,0,0,0,0,35,13,2,5,0,2,0,1,0,0,0,0,10,540272,-2795,-48,-4,4,-2,0,0,22,-3,-2
KR_7762303755,16394,18238,234,246,10,12,12,10,6,10,0,0,0,0,11,42,3,2,2,1,0,1,0,0,0,0,10,540255,-1844,-12,-2,2,-4,0,0,-31,1,1
KR_7762314849,14774,17330,258,300,4,9,11,4,5,6,0,0,0,0,16,12,1,3,0,1,0,1,0,0,0,0,10,540241,-2556,-42,-5,7,-1,0,0,4,-2,-1
KR_7762316986,16191,15175,264,270,9,4,4,9,8,6,0,0,0,0,16,59,0,4,2,0,1,0,0,0,0,0,10,540253,1016,-6,5,-5,2,0,0,-43,-4,2
KR_7762321338,16612,13173,261,239,9,2,2,9,11,2,0,0,0,0,18,13,1,2,0,0,0,1,0,0,0,0,10,540251,3439,22,7,-7,9,0,0,5,-1,0
KR_7762329930,17052,14214,287,252,8,5,5,8,11,5,0,0,0,0,34,36,1,1,1,0,1,0,0,0,0,0,10,540230,2838,35,3,-3,6,0,0,-2,0,1
KR_7762347737,15211,15111,248,239,6,6,6,6,2,5,0,0,0,0,12,11,2,1,1,0,0,1,0,0,0,0,10,540234,100,9,0,0,-3,0,0,1,1,1
KR_7762352477,14786,14389,226,272,6,3,3,6,5,2,1,0,0,0,17,13,0,3,0,0,1,0,1,0,0,0,10,540233,397,-46,3,-3,3,1,0,4,-3,0
KR_7762353414,15050,16499,238,259,6,10,10,6,6,9,0,1,0,0,10,13,1,2,0,1,0,1,0,1,0,0,10,540160,-1449,-21,-4,4,-3,-1,0,-3,-1,-1
KR_7762363478,16028,14385,273,261,7,3,3,7,6,4,0,0,0,0,35,19,6,1,1,3,1,0,0,0,0,0,10,540230,1643,12,4,-4,2,0,0,16,5,-2
KR_7762370044,16770,16051,255,275,8,8,8,8,10,4,0,1,0,0,20,16,3,5,0,0,1,0,0,1,0,0,10,540225,719,-20,0,0,6,-1,0,4,-2,0
KR_7762370367,17071,14998,273,262,12,5,5,12,7,7,1,0,0,0,23,16,3,6,0,0,1,0,1,0,0,0,10,540240,2073,11,7,-7,0,1,0,7,-3,0
KR_7762375139,14066,15202,241,250,4,5,5,4,4,8,0,1,0,0,12,110,1,3,0,0,0,1,0,1,0,0,10,540254,-1136,-9,-1,1,-4,-1,0,-98,-2,0
KR_7762387956,16489,16515,255,294,8,6,6,8,12,4,1,0,0,0,107,14,1,2,0,2,0,1,1,0,0,0,10,540218,-26,-39,2,-2,8,1,0,93,-1,-2
KR_7762393608,14059,16436,272,274,3,8,8,3,2,10,0,0,0,0,14,42,3,5,0,1,0,1,0,0,0,0,10,540244,-2377,-2,-5,5,-8,0,0,-28,-2,-1
KR_7762398544,14867,16465,270,269,4,8,8,4,3,9,0,0,0,0,33,16,5,3,2,0,1,0,0,0,0,0,10,540206,-1598,1,-4,4,-6,0,0,17,2,2
KR_7762405170,16192,17261,268,249,7,10,10,7,9,15,0,1,0,0,18,17,0,5,2,0,0,1,0,1,0,0,10,540275,-1069,19,-3,3,-6,-1,0,1,-5,2
KR_7762405328,15247,16647,243,246,6,8,8,6,6,9,0,0,0,0,16,20,7,3,0,3,0,1,0,0,0,0,10,540233,-1400,-3,-2,2,-3,0,0,-4,4,-3
KR_7762408530,14104,14716,242,247,4,5,5,4,3,3,0,0,0,0,17,145,3,1,0,2,1,0,0,0,0,0,10,540203,-612,-5,-1,1,0,0,0,-128,2,-2
KR_7762419086,16250,14758,271,267,7,4,4,7,7,3,0,1,0,0,15,27,3,2,1,0,1,0,0,1,0,0,10,540200,1492,4,3,-3,4,-1,0,-12,1,1
KR_7762428184,15710,16111,261,240,6,9,9,6,2,6,0,1,0,0,15,15,3,0,2,1,0,1,0,1,0,0,10,540221,-401,21,-3,3,-4,-1,0,0,3,1
KR_7762432756,15269,14581,293,296,4,2,2,4,3,3,0,0,0,0,114,16,6,3,1,0,1,0,0,0,0,0,10,540235,688,-3,2,-2,0,0,0,98,3,1
KR_7762443025,15416,13961,273,258,6,4,4,6,4,2,0,0,0,0,29,15,2,2,1,0,1,0,0,0,0,0,10,540227,1455,15,2,-2,2,0,0,14,0,1
KR_7762447384,15027,15819,254,225,3,8,8,3,5,13,0,1,0,0,12,17,3,1,1,1,0,1,0,1,0,0,10,540230,-792,29,-5,5,-8,-1,0,-5,2,0
KR_7762453925,16017,15751,275,255,7,7,7,7,8,8,0,1,0,0,16,13,4,6,1,0,0,1,0,1,0,0,10,540247,266,20,0,0,0,-1,0,3,-2,1
KR_7762471065,15062,13416,266,257,5,2,2,5,8,1,0,0,0,0,16,36,1,6,1,0,0,1,0,0,0,0,10,540185,1646,9,3,-3,7,0,0,-20,-5,1
KR_7762474721,15780,15663,288,257,5,5,5,6,6,9,0,0,0,0,109,13,3,2,1,2,1,0,0,0,0,0,10,540216,117,31,0,-1,-3,0,0,96,1,-1
KR_7762484998,17632,16163,260,255,10,7,7,10,11,10,0,0,0,0,38,18,4,3,2,1,1,0,0,0,0,0,10,540226,1469,5,3,-3,1,0,0,20,1,1
KR_7762488071,15722,13573,241,258,8,2,2,8,10,3,0,0,0,0,50,16,3,2,0,3,1,0,0,0,0,0,10,540221,2149,-17,6,-6,7,0,0,34,1,-3
KR_7762491946,17113,15710,269,252,9,6,6,10,8,8,0,1,0,0,14,14,1,0,2,0,1,0,0,1,0,0,10,540231,1403,17,3,-4,0,-1,0,0,1,2
KR_7762492349,14770,13592,232,253,5,2,3,5,5,1,0,1,0,0,16,12,3,3,1,1,1,0,0,1,0,0,10,540222,1178,-21,3,-2,4,-1,0,4,0,0
KR_7762502456,13983,14793,243,299,3,3,3,3,3,2,0,0,0,0,16,21,3,3,0,1,1,0,0,0,0,0,10,540229,-810,-56,0,0,1,0,0,-5,0,-1
KR_7762502950,13565,19676,174,274,5,17,17,5,3,13,0,0,0,0,15,19,3,3,0,0,0,1,0,0,0,0,10,540265,-6111,-100,-12,12,-10,0,0,-4,0,0
KR_7762504726,14338,14899,288,295,2,4,4,2,0,5,0,1,0,0,16,50,2,5,1,0,0,1,0,1,0,0,10,540247,-561,-7,-2,2,-5,-1,0,-34,-3,1
KR_7762513935,14903,15026,262,286,5,4,4,6,2,5,0,0,0,0,39,17,6,7,0,0,0,1,0,0,0,0,10,540165,-123,-24,1,-2,-3,0,0,22,-1,0
KR_7762533857,14845,14179,263,281,3,2,2,3,5,1,0,0,0,0,23,86,5,6,1,0,1,0,0,0,0,0,10,540238,666,-18,1,-1,4,0,0,-63,-1,1
KR_7762535907,17288,16537,238,261,10,7,7,10,11,8,0,0,0,0,40,19,8,5,0,0,1,0,0,0,0,0,10,540221,751,-23,3,-3,3,0,0,21,3,0
KR_7762536593,15851,15771,274,264,6,6,6,6,5,7,0,0,0,0,14,15,3,0,0,1,0,1,0,0,0,0,10,540218,80,10,0,0,-2,0,0,-1,3,-1
KR_7762551428,15948,14846,259,289,7,4,4,7,6,1,0,1,0,0,17,12,0,4,0,3,1,0,0,1,0,0,10,540212,1102,-30,3,-3,5,-1,0,5,-4,-3
KR_7762558850,15710,13705,272,259,6,2,2,6,5,3,0,1,0,0,25,23,0,6,3,0,1,0,0,1,0,0,10,540250,2005,13,4,-4,2,-1,0,2,-6,3
KR_7762562197,14832,15632,248,242,5,8,8,5,3,4,0,0,0,0,16,45,4,6,3,1,0,1,0,0,0,0,10,540245,-800,6,-3,3,-1,0,0,-29,-2,2
KR_7762566657,14925,15665,250,234,5,7,7,5,4,6,0,0,0,0,19,23,3,1,1,0,1,0,0,0,0,0,10,540284,-740,16,-2,2,-2,0,0,-4,2,1
KR_7762566830,13763,15807,260,251,3,7,7,3,0,8,0,0,0,0,19,29,2,5,1,2,0,1,0,0,0,0,10,540226,-2044,9,-4,4,-8,0,0,-10,-3,-1
KR_7762577781,13713,13551,209,277,6,1,1,6,2,1,0,1,0,0,16,13,0,2,1,2,1,0,0,1,0,0,10,540215,162,-68,5,-5,1,-1,0,3,-2,-1
KR_7762578213,14702,14304,285,293,4,2,2,4,4,2,0,0,0,0,14,15,2,0,0,0,1,0,0,0,0,0,10,540233,398,-8,2,-2,2,0,0,-1,2,0
KR_7762578687,13146,13684,243,253,1,3,3,1,1,0,0,1,0,0,13,11,2,5,0,0,0,1,0,1,0,0,10,540224,-538,-10,-2,2,1,-1,0,2,-3,0
KR_7762583303,16535,14544,283,259,7,4,4,7,11,7,0,0,0,0,19,23,4,5,0,0,1,0,0,0,0,0,10,540084,1991,24,3,-3,4,0,0,-4,-1,0
KR_7762583982,15476,16297,253,242,6,10,10,6,5,8,0,0,0,0,38,17,4,4,0,0,0,1,0,0,0,0,10,540222,-821,11,-4,4,-3,0,0,21,0,0
KR_7762588670,14369,16861,290,301,2,6,6,2,4,5,0,1,0,0,14,15,3,2,1,2,0,1,0,1,0,0,10,540081,-2492,-11,-4,4,-1,-1,0,-1,1,-1
KR_7762590631,15680,15206,267,267,6,4,5,6,6,4,0,0,0,0,21,11,0,3,2,0,0,1,0,0,0,0,10,540223,474,0,2,-1,2,0,0,10,-3,2
KR_7762600335,16331,13526,237,244,9,2,2,9,10,1,0,0,0,0,16,58,17,2,1,0,1,0,0,0,0,0,10,540210,2805,-7,7,-7,9,0,0,-42,15,1
KR_7762605760,15511,15842,229,247,8,7,8,8,7,6,0,1,0,0,12,13,2,1,0,2,0,1,0,1,0,0,10,540243,-331,-18,1,0,1,-1,0,-1,1,-2
KR_7762616038,14712,15865,264,294,4,5,5,4,5,3,0,1,0,0,25,20,4,2,0,2,1,0,0,1,0,0,10,540219,-1153,-30,-1,1,2,-1,0,5,2,-2
KR_7762617596,17846,12844,257,248,12,1,1,12,17,1,0,0,0,0,15,18,5,0,0,0,1,0,0,0,0,0,10,540214,5002,9,11,-11,16,0,0,-3,5,0
KR_7762623000,15682,14974,234,280,7,4,4,7,12,1,0,0,0,0,13,71,1,0,2,3,1,0,0,0,0,0,10,540108,708,-46,3,-3,11,0,0,-58,1,-1
KR_7762623504,15876,16303,256,239,7,8,8,7,9,8,0,0,0,0,14,38,5,2,1,0,1,0,0,0,0,0,10,540214,-427,17,-1,1,1,0,0,-24,3,1
KR_7762638284,16139,16789,286,271,8,8,8,8,8,10,0,0,0,0,15,33,1,2,1,1,0,1,0,0,0,0,10,540270,-650,15,0,0,-2,0,0,-18,-1,0
KR_7762641262,15129,13043,260,254,6,1,1,6,4,2,0,1,0,0,12,14,2,3,0,0,1,0,0,1,0,0,10,540155,2086,6,5,-5,2,-1,0,-2,-1,0
KR_7762650145,17080,16017,265,291,8,5,5,8,10,8,0,1,0,0,16,12,3,4,3,0,0,1,0,1,0,0,10,540288,1063,-26,3,-3,2,-1,0,4,-1,3
KR_7762652046,15347,13741,277,276,5,2,2,5,6,1,0,1,0,0,14,12,2,3,0,0,1,0,0,1,0,0,10,540240,1606,1,3,-3,5,-1,0,2,-1,0
KR_7762654153,10720,12918,183,229,1,4,4,1,0,2,0,1,0,0,12,18,1,2,0,1,0,1,0,1,0,0,9,463707,-2198,-46,-3,3,-2,-1,0,-6,-1,-1
KR_7762661827,14923,14284,241,230,6,5,5,6,4,5,0,0,0,0,13,17,3,0,0,0,1,0,0,0,0,0,10,540251,639,11,1,-1,-1,0,0,-4,3,0
KR_7762666196,17151,14990,277,256,9,5,5,9,10,6,0,0,0,0,13,37,3,3,2,0,1,0,0,0,0,0,10,540263,2161,21,4,-4,4,0,0,-24,0,2
KR_7762666757,14058,17531,253,281,4,8,8,4,2,9,0,1,0,0,16,17,5,4,0,3,0,1,0,1,0,0,10,540209,-3473,-28,-4,4,-7,-1,0,-1,1,-3
KR_7762669200,16251,15881,254,247,9,8,8,9,8,10,0,0,0,0,27,13,4,5,0,0,1,0,0,0,0,0,10,540244,370,7,1,-1,-2,0,0,14,-1,0
KR_7762671730,15981,14334,247,246,9,4,4,9,6,4,0,1,0,0,14,22,1,2,0,1,1,0,0,1,0,0,10,540211,1647,1,5,-5,2,-1,0,-8,-1,-1
KR_7762678725,15308,15461,256,275,6,5,5,6,8,5,0,1,0,0,19,19,2,4,0,0,1,0,0,1,0,0,10,540271,-153,-19,1,-1,3,-1,0,0,-2,0
KR_7762679647,14509,15107,247,284,4,4,4,5,4,2,0,1,0,0,17,15,3,4,1,0,0,1,0,1,0,0,10,540234,-598,-37,0,-1,2,-1,0,2,-1,1
KR_7762680915,14815,15010,256,266,5,4,4,5,7,5,0,1,0,0,14,12,1,4,0,1,1,0,0,1,0,0,10,540217,-195,-10,1,-1,2,-1,0,2,-3,-1
KR_7762686802,15837,16859,242,268,8,9,9,8,10,12,0,0,0,0,26,20,4,5,0,1,0,1,0,0,0,0,10,540248,-1022,-26,-1,1,-2,0,0,6,-1,-1
KR_7762705519,17621,16346,258,267,8,7,7,8,11,9,0,0,0,0,21,14,1,2,0,3,0,1,0,0,0,0,10,540254,1275,-9,1,-1,2,0,0,7,-1,-3
KR_7762711578,14694,15308,284,255,3,7,7,3,3,10,0,1,0,0,15,12,2,3,1,0,1,0,0,1,0,0,10,540275,-614,29,-4,4,-7,-1,0,3,-1,1
KR_7762714671,16378,16445,232,250,10,9,9,10,9,8,0,0,0,0,16,16,2,2,0,0,1,0,0,0,0,0,10,540211,-67,-18,1,-1,1,0,0,0,0,0
KR_7762716554,16013,13614,297,295,5,0,1,5,7,0,1,0,0,0,26,18,4,3,2,0,1,0,1,0,0,0,10,540250,2399,2,5,-4,7,1,0,8,1,2
KR_7762717859,15428,15626,258,264,5,6,6,5,8,9,0,1,0,0,19,12,3,2,0,0,0,1,0,1,0,0,10,540174,-198,-6,-1,1,-1,-1,0,7,1,0
KR_7762728850,16202,15942,280,237,7,8,8,7,10,10,0,0,0,0,14,13,2,1,0,1,1,0,0,0,0,0,10,540244,260,43,-1,1,0,0,0,1,1,-1
KR_7762736269,15614,13496,235,243,7,3,3,7,7,1,0,1,0,0,19,14,3,4,0,1,0,1,0,1,0,0,10,540245,2118,-8,4,-4,6,-1,0,5,-1,-1
KR_7762743353,19842,14878,302,231,13,6,6,13,14,6,0,1,0,0,18,27,4,3,4,0,1,0,0,1,0,0,10,540224,4964,71,7,-7,8,-1,0,-9,1,4
KR_7762745500,15357,14337,263,250,6,3,3,6,3,2,0,1,0,0,14,15,1,4,0,3,1,0,0,1,0,0,10,540255,1020,13,3,-3,1,-1,0,-1,-3,-3
KR_7762751805,16119,13392,254,273,7,1,1,7,11,0,0,0,0,0,17,12,3,4,2,0,1,0,0,0,0,0,10,540213,2727,-19,6,-6,11,0,0,5,-1,2
KR_7762758552,13871,17239,213,252,4,10,10,4,4,14,0,0,0,0,16,15,1,4,0,2,0,1,0,0,0,0,10,540078,-3368,-39,-6,6,-10,0,0,1,-3,-2
KR_7762773472,15150,14594,242,255,6,4,4,6,7,6,0,1,0,0,18,17,4,3,0,0,0,1,0,1,0,0,10,540238,556,-13,2,-2,1,-1,0,1,1,0
KR_7762780214,17529,14369,247,247,12,3,3,12,9,4,0,0,0,0,16,21,3,3,0,0,1,0,0,0,0,0,10,540278,3160,0,9,-9,5,0,0,-5,0,0
KR_7762788075,15935,14536,264,275,7,3,3,7,7,2,0,0,0,0,16,99,2,0,3,2,1,0,0,0,0,0,10,540255,1399,-11,4,-4,5,0,0,-83,2,1
KR_7762796122,16958,16924,279,278,9,8,8,9,8,8,0,0,0,0,17,30,1,3,0,1,1,0,0,0,0,0,10,540230,34,1,1,-1,0,0,0,-13,-2,-1
KR_7762798857,13904,18659,215,247,4,15,15,4,7,14,0,0,0,0,9,14,2,0,0,1,0,1,0,0,0,0,10,540272,-4755,-32,-11,11,-7,0,0,-5,2,-1
KR_7762801167,15966,13679,258,261,7,2,2,7,11,4,0,1,0,0,17,11,2,6,0,1,1,0,0,1,0,0,10,540243,2287,-3,5,-5,7,-1,0,6,-4,-1
KR_7762813685,14719,13221,274,256,4,1,1,4,4,1,0,1,0,0,15,17,4,3,0,1,0,1,0,1,0,0,10,540289,1498,18,3,-3,3,-1,0,-2,1,-1
KR_7762813818,12766,14682,245,256,1,5,5,1,0,2,0,0,0,0,108,24,5,3,0,1,0,1,0,0,0,0,10,540233,-1916,-11,-4,4,-2,0,0,84,2,-1
KR_7762826126,15802,14745,246,255,7,5,5,7,5,8,0,1,0,0,13,19,3,1,0,0,0,1,0,1,0,0,10,540300,1057,-9,2,-2,-3,-1,0,-6,2,0
KR_7762848223,13878,17262,240,274,3,8,8,3,3,13,0,0,0,0,26,19,1,0,0,1,0,1,0,0,0,0,10,540255,-3384,-34,-5,5,-10,0,0,7,1,-1
KR_7762855884,15628,14645,287,270,5,3,3,5,6,2,0,0,0,0,13,18,4,2,0,0,1,0,0,0,0,0,10,540244,983,17,2,-2,4,0,0,-5,2,0
KR_7762858234,15602,16110,242,227,8,10,10,8,7,12,1,0,0,0,14,16,4,1,0,1,1,0,1,0,0,0,10,540257,-508,15,-2,2,-5,1,0,-2,3,-1
KR_7762860201,15174,15712,244,231,6,8,8,6,8,9,0,0,0,0,32,15,1,4,0,0,0,1,0,0,0,0,10,540215,-538,13,-2,2,-1,0,0,17,-3,0
KR_7762877116,12627,17228,259,258,0,9,9,0,0,20,0,1,0,0,18,17,3,4,0,3,0,1,0,1,0,0,10,540235,-4601,1,-9,9,-20,-1,0,1,-1,-3
KR_7762879782,16241,14952,273,243,7,4,4,7,9,4,0,0,0,0,37,15,0,1,0,2,1,0,0,0,0,0,10,540195,1289,30,3,-3,5,0,0,22,-1,-2
KR_7762883907,15195,13561,262,266,5,1,1,5,4,1,0,0,0,0,13,18,4,0,1,0,1,0,0,0,0,0,10,540234,1634,-4,4,-4,3,0,0,-5,4,1
KR_7762897009,14163,17131,227,267,5,9,9,5,7,11,0,0,0,0,159,18,3,5,0,0,0,1,0,0,0,0,10,540253,-2968,-40,-4,4,-4,0,0,141,-2,0
KR_7762899330,15805,16939,284,295,4,8,8,4,8,8,0,0,0,0,15,16,3,6,1,1,0,1,0,0,0,0,10,540234,-1134,-11,-4,4,0,0,0,-1,-3,0
KR_7762912730,13579,17099,210,259,3,11,11,3,4,7,0,0,0,0,18,16,3,4,0,2,0,1,0,0,0,0,10,540270,-3520,-49,-8,8,-3,0,0,2,-1,-2
KR_7762927147,15916,15343,276,244,8,6,6,8,5,7,1,0,0,0,18,23,2,5,0,2,0,1,1,0,0,0,10,540214,573,32,2,-2,-2,1,0,-5,-3,-2
KR_7762977871,16061,15429,294,277,6,5,5,6,6,4,0,0,0,0,17,37,3,4,1,0,0,1,0,0,0,0,10,540215,632,17,1,-1,2,0,0,-20,-1,1
KR_7762987177,14392,15019,236,259,4,5,5,4,5,8,0,0,0,0,15,15,3,4,1,1,0,1,0,0,0,0,10,540096,-627,-23,-1,1,-3,0,0,0,-1,0
KR_7763010371,15468,14572,253,242,7,5,5,7,10,6,0,1,0,0,17,23,2,2,0,0,1,0,0,1,0,0,10,540218,896,11,2,-2,4,-1,0,-6,0,0
KR_7763012929,15663,15973,273,233,5,8,9,5,6,9,1,0,0,0,42,33,1,11,2,1,0,1,1,0,0,0,10,540187,-310,40,-3,4,-3,1,0,9,-10,1
KR_7763014885,13991,14170,258,248,3,4,4,3,4,7,1,0,0,0,16,15,2,6,0,0,1,0,1,0,0,0,10,540237,-179,10,-1,1,-3,1,0,1,-4,0
KR_7763015389,16295,14527,278,272,8,3,3,8,5,1,0,0,0,0,13,15,2,2,1,0,1,0,0,0,0,0,10,540247,1768,6,5,-5,4,0,0,-2,0,1
KR_7763017444,16565,16915,257,267,9,9,9,9,10,12,0,0,0,0,15,18,6,3,1,1,1,0,0,0,0,0,10,540248,-350,-10,0,0,-2,0,0,-3,3,0
KR_7763030622,16601,16369,245,262,9,7,7,9,8,10,0,0,0,0,12,16,3,2,1,0,1,0,0,0,0,0,10,540259,232,-17,2,-2,-2,0,0,-4,1,1
KR_7763039416,15333,14224,277,290,5,3,3,5,5,1,0,0,0,0,36,18,1,2,0,0,1,0,0,0,0,0,10,540210,1109,-13,2,-2,4,0,0,18,-1,0
KR_7763050050,14723,14603,261,277,4,3,3,4,4,3,0,0,0,0,31,45,23,1,1,0,0,1,0,0,0,0,10,540249,120,-16,1,-1,1,0,0,-14,22,1
KR_7763055314,15353,16512,246,255,6,9,9,6,5,9,0,1,0,0,11,13,3,3,0,1,0,1,0,1,0,0,10,540279,-1159,-9,-3,3,-4,-1,0,-2,0,-1
KR_7763064574,15807,15395,250,247,6,6,6,6,8,13,0,1,0,0,12,15,4,2,0,1,0,1,0,1,0,0,10,540184,412,3,0,0,-5,-1,0,-3,2,-1
KR_7763071627,14288,14834,297,296,2,2,2,2,2,2,1,0,0,0,13,26,4,1,0,2,1,0,1,0,0,0,10,540107,-546,1,0,0,0,1,0,-13,3,-2
